date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2012-11-15,Potatoes - Retail,KG,cereals and tubers,267.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2012-12-15,Potatoes - Retail,KG,cereals and tubers,267.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-01-15,Potatoes - Retail,KG,cereals and tubers,267.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-02-15,Potatoes - Retail,KG,cereals and tubers,250.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-03-15,Potatoes - Retail,KG,cereals and tubers,250.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-04-15,Potatoes - Retail,KG,cereals and tubers,200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-05-15,Potatoes - Retail,KG,cereals and tubers,200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-06-15,Potatoes - Retail,KG,cereals and tubers,267.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-07-15,Potatoes - Retail,KG,cereals and tubers,467.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-08-15,Potatoes - Retail,KG,cereals and tubers,433.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-09-15,Potatoes - Retail,KG,cereals and tubers,433.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-10-15,Potatoes - Retail,KG,cereals and tubers,433.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-11-15,Potatoes - Retail,KG,cereals and tubers,500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2013-12-15,Potatoes - Retail,KG,cereals and tubers,567.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-01-15,Potatoes - Retail,KG,cereals and tubers,600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-02-15,Potatoes - Retail,KG,cereals and tubers,633.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-03-15,Potatoes - Retail,KG,cereals and tubers,733.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-04-15,Potatoes - Retail,KG,cereals and tubers,733.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-05-15,Potatoes - Retail,KG,cereals and tubers,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-06-15,Potatoes - Retail,KG,cereals and tubers,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-07-15,Potatoes - Retail,KG,cereals and tubers,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-08-15,Potatoes - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-09-15,Potatoes - Retail,KG,cereals and tubers,567.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-10-15,Potatoes - Retail,KG,cereals and tubers,667.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-11-15,Potatoes - Retail,KG,cereals and tubers,800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2014-12-15,Potatoes - Retail,KG,cereals and tubers,800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-01-15,Potatoes - Retail,KG,cereals and tubers,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-02-15,Potatoes - Retail,KG,cereals and tubers,1033.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-03-15,Potatoes - Retail,KG,cereals and tubers,1200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-04-15,Potatoes - Retail,KG,cereals and tubers,1133.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-05-15,Potatoes - Retail,KG,cereals and tubers,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-06-15,Potatoes - Retail,KG,cereals and tubers,1267.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-07-15,Potatoes - Retail,KG,cereals and tubers,1700.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-08-15,Potatoes - Retail,KG,cereals and tubers,967.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-09-15,Potatoes - Retail,KG,cereals and tubers,633.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-10-15,Potatoes - Retail,KG,cereals and tubers,567.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-11-15,Potatoes - Retail,KG,cereals and tubers,500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2015-12-15,Potatoes - Retail,KG,cereals and tubers,467.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-01-15,Potatoes - Retail,KG,cereals and tubers,575.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-02-15,Potatoes - Retail,KG,cereals and tubers,483.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-03-15,Potatoes - Retail,KG,cereals and tubers,500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-04-15,Potatoes - Retail,KG,cereals and tubers,549.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-05-15,Potatoes - Retail,KG,cereals and tubers,634.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-06-15,Potatoes - Retail,KG,cereals and tubers,653.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,647.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,587.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,430.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,283.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-11-15,Potatoes - Retail,KG,cereals and tubers,333.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2016-12-15,Potatoes - Retail,KG,cereals and tubers,317.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-01-15,Potatoes - Retail,KG,cereals and tubers,381.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-02-15,Potatoes - Retail,KG,cereals and tubers,367.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-03-15,Potatoes - Retail,KG,cereals and tubers,367.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-04-15,Potatoes - Retail,KG,cereals and tubers,381.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-05-15,Potatoes - Retail,KG,cereals and tubers,378.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-06-15,Potatoes - Retail,KG,cereals and tubers,375.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-07-15,Potatoes - Retail,KG,cereals and tubers,871.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-08-15,Potatoes - Retail,KG,cereals and tubers,749.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-09-15,Potatoes - Retail,KG,cereals and tubers,564.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-10-15,Potatoes - Retail,KG,cereals and tubers,546.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-11-15,Potatoes - Retail,KG,cereals and tubers,607.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2017-12-15,Potatoes - Retail,KG,cereals and tubers,812.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-01-15,Potatoes - Retail,KG,cereals and tubers,893.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-02-15,Potatoes - Retail,KG,cereals and tubers,1022.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-03-15,Potatoes - Retail,KG,cereals and tubers,1024.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-04-15,Potatoes - Retail,KG,cereals and tubers,983.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-05-15,Potatoes - Retail,KG,cereals and tubers,1253.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-06-15,Potatoes - Retail,KG,cereals and tubers,1479.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-07-15,Potatoes - Retail,KG,cereals and tubers,1662.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-08-15,Potatoes - Retail,KG,cereals and tubers,1002.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-09-15,Potatoes - Retail,KG,cereals and tubers,779.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-10-15,Potatoes - Retail,KG,cereals and tubers,779.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-11-15,Potatoes - Retail,KG,cereals and tubers,814.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2018-12-15,Potatoes - Retail,KG,cereals and tubers,831.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-01-15,Potatoes - Retail,KG,cereals and tubers,986.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-02-15,Potatoes - Retail,KG,cereals and tubers,1011.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-03-15,Potatoes - Retail,KG,cereals and tubers,1011.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-04-15,Potatoes - Retail,KG,cereals and tubers,983.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-05-15,Potatoes - Retail,KG,cereals and tubers,1134.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-07-15,Potatoes - Retail,KG,cereals and tubers,1157.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-08-15,Potatoes - Retail,KG,cereals and tubers,1107.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-09-15,Potatoes - Retail,KG,cereals and tubers,1107.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-10-15,Potatoes - Retail,KG,cereals and tubers,894.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-11-15,Potatoes - Retail,KG,cereals and tubers,850.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2019-12-15,Potatoes - Retail,KG,cereals and tubers,850.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2020-01-15,Potatoes - Retail,KG,cereals and tubers,850.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2020-02-15,Potatoes - Retail,KG,cereals and tubers,850.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,83,15,5,1,2568_83_15_5,
2010-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1700.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2010-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2011-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1700.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2012-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1900.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2013-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1866.67,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1600.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2014-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2015-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2000.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2015-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2015-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2015-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
2015-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Bayan-O'lgii,2076,Bayan-Ulgii,2568,102,15,15,3,2568_102_15_15,
