CODE,Аймаг,Aimag,Сум,Soum,насны ангилал,Age Group,Year1
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,Бүгд,Total,9564
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,40-44,40-44,546
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,45-49,45-49,403
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,50-54,50-54,361
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,55-59,55-59,273
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,60-64,60-64,189
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,65-69,65-69,125
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,70+,70+,157
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,0-4,0-4,1362
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,5-9,5-9,1161
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,10-14,10-14,1039
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,15-19,15-19,1007
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,20-24,20-24,848
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,25-29,25-29,796
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,30-34,30-34,713
18337,Баян-Өлгий,Bayan-Ulgii,Цэнгэл,Tsengel,35-39,35-39,584
18401,Ховд,Khovd,Жаргалант,Jargalant,Бүгд,Total,30313
18401,Ховд,Khovd,Жаргалант,Jargalant,40-44,40-44,1795
18401,Ховд,Khovd,Жаргалант,Jargalant,45-49,45-49,1733
18401,Ховд,Khovd,Жаргалант,Jargalant,50-54,50-54,1529
18401,Ховд,Khovd,Жаргалант,Jargalant,55-59,55-59,1296
18401,Ховд,Khovd,Жаргалант,Jargalant,60-64,60-64,818
18401,Ховд,Khovd,Жаргалант,Jargalant,65-69,65-69,433
18401,Ховд,Khovd,Жаргалант,Jargalant,70+,70+,710
18401,Ховд,Khovd,Жаргалант,Jargalant,0-4,0-4,3994
18401,Ховд,Khovd,Жаргалант,Jargalant,5-9,5-9,3617
18401,Ховд,Khovd,Жаргалант,Jargalant,10-14,10-14,2581
18401,Ховд,Khovd,Жаргалант,Jargalant,15-19,15-19,2216
18401,Ховд,Khovd,Жаргалант,Jargalant,20-24,20-24,2479
18401,Ховд,Khovd,Жаргалант,Jargalant,25-29,25-29,2702
18401,Ховд,Khovd,Жаргалант,Jargalant,30-34,30-34,2554
18401,Ховд,Khovd,Жаргалант,Jargalant,35-39,35-39,1856
18404,Ховд,Khovd,Алтай,Altai,Бүгд,Total,3304
18404,Ховд,Khovd,Алтай,Altai,40-44,40-44,205
18404,Ховд,Khovd,Алтай,Altai,45-49,45-49,182
18404,Ховд,Khovd,Алтай,Altai,50-54,50-54,134
18404,Ховд,Khovd,Алтай,Altai,55-59,55-59,130
18404,Ховд,Khovd,Алтай,Altai,60-64,60-64,87
18404,Ховд,Khovd,Алтай,Altai,65-69,65-69,48
18404,Ховд,Khovd,Алтай,Altai,70+,70+,61
18404,Ховд,Khovd,Алтай,Altai,0-4,0-4,416
18404,Ховд,Khovd,Алтай,Altai,5-9,5-9,388
18404,Ховд,Khovd,Алтай,Altai,10-14,10-14,338
18404,Ховд,Khovd,Алтай,Altai,15-19,15-19,301
18404,Ховд,Khovd,Алтай,Altai,20-24,20-24,311
18404,Ховд,Khovd,Алтай,Altai,25-29,25-29,236
18404,Ховд,Khovd,Алтай,Altai,30-34,30-34,256
18404,Ховд,Khovd,Алтай,Altai,35-39,35-39,211
18407,Ховд,Khovd,Булган,Bulgan,Бүгд,Total,9632
18407,Ховд,Khovd,Булган,Bulgan,40-44,40-44,561
18407,Ховд,Khovd,Булган,Bulgan,45-49,45-49,526
18407,Ховд,Khovd,Булган,Bulgan,50-54,50-54,475
18407,Ховд,Khovd,Булган,Bulgan,55-59,55-59,422
18407,Ховд,Khovd,Булган,Bulgan,60-64,60-64,282
18407,Ховд,Khovd,Булган,Bulgan,65-69,65-69,171
18407,Ховд,Khovd,Булган,Bulgan,70+,70+,257
18407,Ховд,Khovd,Булган,Bulgan,0-4,0-4,1117
18407,Ховд,Khovd,Булган,Bulgan,5-9,5-9,1104
18407,Ховд,Khovd,Булган,Bulgan,10-14,10-14,996
18407,Ховд,Khovd,Булган,Bulgan,15-19,15-19,851
18407,Ховд,Khovd,Булган,Bulgan,20-24,20-24,887
18407,Ховд,Khovd,Булган,Bulgan,25-29,25-29,735
18407,Ховд,Khovd,Булган,Bulgan,30-34,30-34,652
18407,Ховд,Khovd,Булган,Bulgan,35-39,35-39,596
18410,Ховд,Khovd,Буянт,Buyant,Бүгд,Total,3618
18410,Ховд,Khovd,Буянт,Buyant,40-44,40-44,269
18410,Ховд,Khovd,Буянт,Buyant,45-49,45-49,207
18410,Ховд,Khovd,Буянт,Buyant,50-54,50-54,139
18410,Ховд,Khovd,Буянт,Buyant,55-59,55-59,118
18410,Ховд,Khovd,Буянт,Buyant,60-64,60-64,100
18410,Ховд,Khovd,Буянт,Buyant,65-69,65-69,64
18410,Ховд,Khovd,Буянт,Buyant,70+,70+,82
18410,Ховд,Khovd,Буянт,Buyant,0-4,0-4,426
18410,Ховд,Khovd,Буянт,Buyant,5-9,5-9,480
18410,Ховд,Khovd,Буянт,Buyant,10-14,10-14,353
18410,Ховд,Khovd,Буянт,Buyant,15-19,15-19,295
18410,Ховд,Khovd,Буянт,Buyant,20-24,20-24,278
18410,Ховд,Khovd,Буянт,Buyant,25-29,25-29,262
18410,Ховд,Khovd,Буянт,Buyant,30-34,30-34,301
18410,Ховд,Khovd,Буянт,Buyant,35-39,35-39,244
18413,Ховд,Khovd,Дарви,Darvi,Бүгд,Total,2994
18413,Ховд,Khovd,Дарви,Darvi,40-44,40-44,198
18413,Ховд,Khovd,Дарви,Darvi,45-49,45-49,190
18413,Ховд,Khovd,Дарви,Darvi,50-54,50-54,142
18413,Ховд,Khovd,Дарви,Darvi,55-59,55-59,124
18413,Ховд,Khovd,Дарви,Darvi,60-64,60-64,63
18413,Ховд,Khovd,Дарви,Darvi,65-69,65-69,46
18413,Ховд,Khovd,Дарви,Darvi,70+,70+,56
18413,Ховд,Khovd,Дарви,Darvi,0-4,0-4,358
18413,Ховд,Khovd,Дарви,Darvi,5-9,5-9,384
18413,Ховд,Khovd,Дарви,Darvi,10-14,10-14,293
18413,Ховд,Khovd,Дарви,Darvi,15-19,15-19,238
18413,Ховд,Khovd,Дарви,Darvi,20-24,20-24,273
18413,Ховд,Khovd,Дарви,Darvi,25-29,25-29,221
18413,Ховд,Khovd,Дарви,Darvi,30-34,30-34,210
18413,Ховд,Khovd,Дарви,Darvi,35-39,35-39,198
18416,Ховд,Khovd,Дөргөн,Durgun,Бүгд,Total,3029
18416,Ховд,Khovd,Дөргөн,Durgun,40-44,40-44,182
18416,Ховд,Khovd,Дөргөн,Durgun,45-49,45-49,157
18416,Ховд,Khovd,Дөргөн,Durgun,50-54,50-54,121
18416,Ховд,Khovd,Дөргөн,Durgun,55-59,55-59,99
18416,Ховд,Khovd,Дөргөн,Durgun,60-64,60-64,58
18416,Ховд,Khovd,Дөргөн,Durgun,65-69,65-69,33
18416,Ховд,Khovd,Дөргөн,Durgun,70+,70+,61
18416,Ховд,Khovd,Дөргөн,Durgun,0-4,0-4,404
18416,Ховд,Khovd,Дөргөн,Durgun,5-9,5-9,380
18416,Ховд,Khovd,Дөргөн,Durgun,10-14,10-14,281
18416,Ховд,Khovd,Дөргөн,Durgun,15-19,15-19,305
18416,Ховд,Khovd,Дөргөн,Durgun,20-24,20-24,319
18416,Ховд,Khovd,Дөргөн,Durgun,25-29,25-29,266
18416,Ховд,Khovd,Дөргөн,Durgun,30-34,30-34,186
18416,Ховд,Khovd,Дөргөн,Durgun,35-39,35-39,177
18419,Ховд,Khovd,Дуут,Duut,Бүгд,Total,1999
18419,Ховд,Khovd,Дуут,Duut,40-44,40-44,138
18419,Ховд,Khovd,Дуут,Duut,45-49,45-49,123
18419,Ховд,Khovd,Дуут,Duut,50-54,50-54,103
18419,Ховд,Khovd,Дуут,Duut,55-59,55-59,82
18419,Ховд,Khovd,Дуут,Duut,60-64,60-64,45
18419,Ховд,Khovd,Дуут,Duut,65-69,65-69,39
18419,Ховд,Khovd,Дуут,Duut,70+,70+,35
18419,Ховд,Khovd,Дуут,Duut,0-4,0-4,252
18419,Ховд,Khovd,Дуут,Duut,5-9,5-9,212
18419,Ховд,Khovd,Дуут,Duut,10-14,10-14,178
18419,Ховд,Khovd,Дуут,Duut,15-19,15-19,194
18419,Ховд,Khovd,Дуут,Duut,20-24,20-24,187
18419,Ховд,Khovd,Дуут,Duut,25-29,25-29,147
18419,Ховд,Khovd,Дуут,Duut,30-34,30-34,123
18419,Ховд,Khovd,Дуут,Duut,35-39,35-39,141
18422,Ховд,Khovd,Зэрэг,Zereg,Бүгд,Total,3283
18422,Ховд,Khovd,Зэрэг,Zereg,40-44,40-44,219
18422,Ховд,Khovd,Зэрэг,Zereg,45-49,45-49,184
18422,Ховд,Khovd,Зэрэг,Zereg,50-54,50-54,147
18422,Ховд,Khovd,Зэрэг,Zereg,55-59,55-59,123
18422,Ховд,Khovd,Зэрэг,Zereg,60-64,60-64,73
18422,Ховд,Khovd,Зэрэг,Zereg,65-69,65-69,51
18422,Ховд,Khovd,Зэрэг,Zereg,70+,70+,81
18422,Ховд,Khovd,Зэрэг,Zereg,0-4,0-4,451
18422,Ховд,Khovd,Зэрэг,Zereg,5-9,5-9,389
18422,Ховд,Khovd,Зэрэг,Zereg,10-14,10-14,295
18422,Ховд,Khovd,Зэрэг,Zereg,15-19,15-19,282
18422,Ховд,Khovd,Зэрэг,Zereg,20-24,20-24,314
18422,Ховд,Khovd,Зэрэг,Zereg,25-29,25-29,254
18422,Ховд,Khovd,Зэрэг,Zereg,30-34,30-34,217
18422,Ховд,Khovd,Зэрэг,Zereg,35-39,35-39,203
18425,Ховд,Khovd,Манхан,Mankhan,Бүгд,Total,4256
18425,Ховд,Khovd,Манхан,Mankhan,40-44,40-44,254
18425,Ховд,Khovd,Манхан,Mankhan,45-49,45-49,197
18425,Ховд,Khovd,Манхан,Mankhan,50-54,50-54,180
18425,Ховд,Khovd,Манхан,Mankhan,55-59,55-59,161
18425,Ховд,Khovd,Манхан,Mankhan,60-64,60-64,96
18425,Ховд,Khovd,Манхан,Mankhan,65-69,65-69,46
18425,Ховд,Khovd,Манхан,Mankhan,70+,70+,88
18425,Ховд,Khovd,Манхан,Mankhan,0-4,0-4,524
18425,Ховд,Khovd,Манхан,Mankhan,5-9,5-9,516
18425,Ховд,Khovd,Манхан,Mankhan,10-14,10-14,475
18425,Ховд,Khovd,Манхан,Mankhan,15-19,15-19,418
18425,Ховд,Khovd,Манхан,Mankhan,20-24,20-24,442
18425,Ховд,Khovd,Манхан,Mankhan,25-29,25-29,332
18425,Ховд,Khovd,Манхан,Mankhan,30-34,30-34,254
18425,Ховд,Khovd,Манхан,Mankhan,35-39,35-39,273
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,Бүгд,Total,2195
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,40-44,40-44,149
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,45-49,45-49,156
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,50-54,50-54,105
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,55-59,55-59,82
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,60-64,60-64,56
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,65-69,65-69,34
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,70+,70+,51
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,0-4,0-4,234
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,5-9,5-9,232
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,10-14,10-14,217
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,15-19,15-19,195
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,20-24,20-24,217
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,25-29,25-29,179
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,30-34,30-34,149
18428,Ховд,Khovd,Мөнххайрхан,Munkhkhairkhan,35-39,35-39,139
18431,Ховд,Khovd,Мөст,Must,Бүгд,Total,3152
18431,Ховд,Khovd,Мөст,Must,40-44,40-44,201
18431,Ховд,Khovd,Мөст,Must,45-49,45-49,195
18431,Ховд,Khovd,Мөст,Must,50-54,50-54,143
18431,Ховд,Khovd,Мөст,Must,55-59,55-59,127
18431,Ховд,Khovd,Мөст,Must,60-64,60-64,86
18431,Ховд,Khovd,Мөст,Must,65-69,65-69,43
18431,Ховд,Khovd,Мөст,Must,70+,70+,95
18431,Ховд,Khovd,Мөст,Must,0-4,0-4,354
18431,Ховд,Khovd,Мөст,Must,5-9,5-9,340
18431,Ховд,Khovd,Мөст,Must,10-14,10-14,361
18431,Ховд,Khovd,Мөст,Must,15-19,15-19,289
18431,Ховд,Khovd,Мөст,Must,20-24,20-24,306
18431,Ховд,Khovd,Мөст,Must,25-29,25-29,201
18431,Ховд,Khovd,Мөст,Must,30-34,30-34,197
18431,Ховд,Khovd,Мөст,Must,35-39,35-39,214
18434,Ховд,Khovd,Мянгад,Myangad,Бүгд,Total,3643
18434,Ховд,Khovd,Мянгад,Myangad,40-44,40-44,230
18434,Ховд,Khovd,Мянгад,Myangad,45-49,45-49,185
18434,Ховд,Khovd,Мянгад,Myangad,50-54,50-54,171
18434,Ховд,Khovd,Мянгад,Myangad,55-59,55-59,125
18434,Ховд,Khovd,Мянгад,Myangad,60-64,60-64,101
18434,Ховд,Khovd,Мянгад,Myangad,65-69,65-69,43
18434,Ховд,Khovd,Мянгад,Myangad,70+,70+,70
18434,Ховд,Khovd,Мянгад,Myangad,0-4,0-4,475
18434,Ховд,Khovd,Мянгад,Myangad,5-9,5-9,465
18434,Ховд,Khovd,Мянгад,Myangad,10-14,10-14,348
18434,Ховд,Khovd,Мянгад,Myangad,15-19,15-19,316
18434,Ховд,Khovd,Мянгад,Myangad,20-24,20-24,348
18434,Ховд,Khovd,Мянгад,Myangad,25-29,25-29,269
18434,Ховд,Khovd,Мянгад,Myangad,30-34,30-34,256
18434,Ховд,Khovd,Мянгад,Myangad,35-39,35-39,241
18437,Ховд,Khovd,Үенч,Uyench,Бүгд,Total,3883
18437,Ховд,Khovd,Үенч,Uyench,40-44,40-44,245
18437,Ховд,Khovd,Үенч,Uyench,45-49,45-49,232
18437,Ховд,Khovd,Үенч,Uyench,50-54,50-54,167
18437,Ховд,Khovd,Үенч,Uyench,55-59,55-59,139
18437,Ховд,Khovd,Үенч,Uyench,60-64,60-64,106
18437,Ховд,Khovd,Үенч,Uyench,65-69,65-69,57
18437,Ховд,Khovd,Үенч,Uyench,70+,70+,98
18437,Ховд,Khovd,Үенч,Uyench,0-4,0-4,421
18437,Ховд,Khovd,Үенч,Uyench,5-9,5-9,443
18437,Ховд,Khovd,Үенч,Uyench,10-14,10-14,410
18437,Ховд,Khovd,Үенч,Uyench,15-19,15-19,397
18437,Ховд,Khovd,Үенч,Uyench,20-24,20-24,427
18437,Ховд,Khovd,Үенч,Uyench,25-29,25-29,247
18437,Ховд,Khovd,Үенч,Uyench,30-34,30-34,249
18437,Ховд,Khovd,Үенч,Uyench,35-39,35-39,245
18440,Ховд,Khovd,Ховд,Khovd,Бүгд,Total,3449
18440,Ховд,Khovd,Ховд,Khovd,40-44,40-44,208
18440,Ховд,Khovd,Ховд,Khovd,45-49,45-49,166
18440,Ховд,Khovd,Ховд,Khovd,50-54,50-54,140
18440,Ховд,Khovd,Ховд,Khovd,55-59,55-59,104
18440,Ховд,Khovd,Ховд,Khovd,60-64,60-64,76
18440,Ховд,Khovd,Ховд,Khovd,65-69,65-69,41
18440,Ховд,Khovd,Ховд,Khovd,70+,70+,73
18440,Ховд,Khovd,Ховд,Khovd,0-4,0-4,465
18440,Ховд,Khovd,Ховд,Khovd,5-9,5-9,415
18440,Ховд,Khovd,Ховд,Khovd,10-14,10-14,374
18440,Ховд,Khovd,Ховд,Khovd,15-19,15-19,338
18440,Ховд,Khovd,Ховд,Khovd,20-24,20-24,295
18440,Ховд,Khovd,Ховд,Khovd,25-29,25-29,286
18440,Ховд,Khovd,Ховд,Khovd,30-34,30-34,244
18440,Ховд,Khovd,Ховд,Khovd,35-39,35-39,224
18443,Ховд,Khovd,Цэцэг,Tsetseg,Бүгд,Total,3110
18443,Ховд,Khovd,Цэцэг,Tsetseg,40-44,40-44,213
18443,Ховд,Khovd,Цэцэг,Tsetseg,45-49,45-49,182
18443,Ховд,Khovd,Цэцэг,Tsetseg,50-54,50-54,136
18443,Ховд,Khovd,Цэцэг,Tsetseg,55-59,55-59,93
18443,Ховд,Khovd,Цэцэг,Tsetseg,60-64,60-64,76
18443,Ховд,Khovd,Цэцэг,Tsetseg,65-69,65-69,32
18443,Ховд,Khovd,Цэцэг,Tsetseg,70+,70+,51
18443,Ховд,Khovd,Цэцэг,Tsetseg,0-4,0-4,404
18443,Ховд,Khovd,Цэцэг,Tsetseg,5-9,5-9,404
18443,Ховд,Khovd,Цэцэг,Tsetseg,10-14,10-14,274
18443,Ховд,Khovd,Цэцэг,Tsetseg,15-19,15-19,268
18443,Ховд,Khovd,Цэцэг,Tsetseg,20-24,20-24,242
18443,Ховд,Khovd,Цэцэг,Tsetseg,25-29,25-29,255
18443,Ховд,Khovd,Цэцэг,Tsetseg,30-34,30-34,256
18443,Ховд,Khovd,Цэцэг,Tsetseg,35-39,35-39,224
18446,Ховд,Khovd,Чандмань,Chandmani,Бүгд,Total,2962
18446,Ховд,Khovd,Чандмань,Chandmani,40-44,40-44,208
18446,Ховд,Khovd,Чандмань,Chandmani,45-49,45-49,179
18446,Ховд,Khovd,Чандмань,Chandmani,50-54,50-54,135
18446,Ховд,Khovd,Чандмань,Chandmani,55-59,55-59,106
18446,Ховд,Khovd,Чандмань,Chandmani,60-64,60-64,87
18446,Ховд,Khovd,Чандмань,Chandmani,65-69,65-69,52
18446,Ховд,Khovd,Чандмань,Chandmani,70+,70+,66
18446,Ховд,Khovd,Чандмань,Chandmani,0-4,0-4,338
18446,Ховд,Khovd,Чандмань,Chandmani,5-9,5-9,323
18446,Ховд,Khovd,Чандмань,Chandmani,10-14,10-14,269
18446,Ховд,Khovd,Чандмань,Chandmani,15-19,15-19,283
18446,Ховд,Khovd,Чандмань,Chandmani,20-24,20-24,345
18446,Ховд,Khovd,Чандмань,Chandmani,25-29,25-29,228
18446,Ховд,Khovd,Чандмань,Chandmani,30-34,30-34,152
18446,Ховд,Khovd,Чандмань,Chandmani,35-39,35-39,191
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,Бүгд,Total,2408
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,40-44,40-44,158
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,45-49,45-49,155
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,50-54,50-54,159
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,55-59,55-59,126
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,60-64,60-64,83
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,65-69,65-69,48
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,70+,70+,51
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,0-4,0-4,264
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,5-9,5-9,217
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,10-14,10-14,211
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,15-19,15-19,196
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,20-24,20-24,277
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,25-29,25-29,178
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,30-34,30-34,136
18449,Ховд,Khovd,Эрдэнэбүрэн,Erdeneburen,35-39,35-39,149
18501,Увс,Uvs,Улаангом,Ulaangom,Бүгд,Total,31687
18501,Увс,Uvs,Улаангом,Ulaangom,40-44,40-44,1820
18501,Увс,Uvs,Улаангом,Ulaangom,45-49,45-49,1713
18501,Увс,Uvs,Улаангом,Ulaangom,50-54,50-54,1740
18501,Увс,Uvs,Улаангом,Ulaangom,55-59,55-59,1461
18501,Увс,Uvs,Улаангом,Ulaangom,60-64,60-64,891
18501,Увс,Uvs,Улаангом,Ulaangom,65-69,65-69,453
18501,Увс,Uvs,Улаангом,Ulaangom,70+,70+,738
18501,Увс,Uvs,Улаангом,Ulaangom,0-4,0-4,3953
18501,Увс,Uvs,Улаангом,Ulaangom,5-9,5-9,3692
18501,Увс,Uvs,Улаангом,Ulaangom,10-14,10-14,2912
18501,Увс,Uvs,Улаангом,Ulaangom,15-19,15-19,2420
18501,Увс,Uvs,Улаангом,Ulaangom,20-24,20-24,2515
18501,Увс,Uvs,Улаангом,Ulaangom,25-29,25-29,2876
18501,Увс,Uvs,Улаангом,Ulaangom,30-34,30-34,2460
18501,Увс,Uvs,Улаангом,Ulaangom,35-39,35-39,2043
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,Бүгд,Total,2654
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,40-44,40-44,151
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,45-49,45-49,149
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,50-54,50-54,133
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,55-59,55-59,155
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,60-64,60-64,83
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,65-69,65-69,36
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,70+,70+,55
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,0-4,0-4,320
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,5-9,5-9,294
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,10-14,10-14,231
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,15-19,15-19,203
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,20-24,20-24,239
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,25-29,25-29,225
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,30-34,30-34,218
18504,Увс,Uvs,Баруунтуруун,Baruunturuun,35-39,35-39,162
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,Бүгд,Total,2253
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,40-44,40-44,149
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,45-49,45-49,112
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,50-54,50-54,114
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,55-59,55-59,92
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,60-64,60-64,64
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,65-69,65-69,36
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,70+,70+,38
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,0-4,0-4,264
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,5-9,5-9,259
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,10-14,10-14,214
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,15-19,15-19,214
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,20-24,20-24,228
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,25-29,25-29,172
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,30-34,30-34,152
18507,Увс,Uvs,Бөхмөрөн,Bukhmurun,35-39,35-39,145
18513,Увс,Uvs,Завхан,Zavkhan,Бүгд,Total,1857
18513,Увс,Uvs,Завхан,Zavkhan,40-44,40-44,150
18513,Увс,Uvs,Завхан,Zavkhan,45-49,45-49,101
18513,Увс,Uvs,Завхан,Zavkhan,50-54,50-54,94
18513,Увс,Uvs,Завхан,Zavkhan,55-59,55-59,71
18513,Увс,Uvs,Завхан,Zavkhan,60-64,60-64,40
18513,Увс,Uvs,Завхан,Zavkhan,65-69,65-69,17
18513,Увс,Uvs,Завхан,Zavkhan,70+,70+,50
18513,Увс,Uvs,Завхан,Zavkhan,0-4,0-4,223
18513,Увс,Uvs,Завхан,Zavkhan,5-9,5-9,222
18513,Увс,Uvs,Завхан,Zavkhan,10-14,10-14,186
18513,Увс,Uvs,Завхан,Zavkhan,15-19,15-19,159
18513,Увс,Uvs,Завхан,Zavkhan,20-24,20-24,169
18513,Увс,Uvs,Завхан,Zavkhan,25-29,25-29,113
18513,Увс,Uvs,Завхан,Zavkhan,30-34,30-34,119
18513,Увс,Uvs,Завхан,Zavkhan,35-39,35-39,143
18516,Увс,Uvs,Зүүнговь,Zuungovi,Бүгд,Total,2812
18516,Увс,Uvs,Зүүнговь,Zuungovi,40-44,40-44,174
18516,Увс,Uvs,Зүүнговь,Zuungovi,45-49,45-49,152
18516,Увс,Uvs,Зүүнговь,Zuungovi,50-54,50-54,131
18516,Увс,Uvs,Зүүнговь,Zuungovi,55-59,55-59,116
18516,Увс,Uvs,Зүүнговь,Zuungovi,60-64,60-64,65
18516,Увс,Uvs,Зүүнговь,Zuungovi,65-69,65-69,38
18516,Увс,Uvs,Зүүнговь,Zuungovi,70+,70+,63
18516,Увс,Uvs,Зүүнговь,Zuungovi,0-4,0-4,372
18516,Увс,Uvs,Зүүнговь,Zuungovi,5-9,5-9,340
18516,Увс,Uvs,Зүүнговь,Zuungovi,10-14,10-14,295
18516,Увс,Uvs,Зүүнговь,Zuungovi,15-19,15-19,245
18516,Увс,Uvs,Зүүнговь,Zuungovi,20-24,20-24,254
18516,Увс,Uvs,Зүүнговь,Zuungovi,25-29,25-29,202
18516,Увс,Uvs,Зүүнговь,Zuungovi,30-34,30-34,198
18516,Увс,Uvs,Зүүнговь,Zuungovi,35-39,35-39,167
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,Бүгд,Total,2340
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,40-44,40-44,141
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,45-49,45-49,159
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,50-54,50-54,122
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,55-59,55-59,90
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,60-64,60-64,57
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,65-69,65-69,37
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,70+,70+,53
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,0-4,0-4,266
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,5-9,5-9,260
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,10-14,10-14,244
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,15-19,15-19,184
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,20-24,20-24,222
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,25-29,25-29,169
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,30-34,30-34,159
18519,Увс,Uvs,Зүүнхангай,Zuunkhangai,35-39,35-39,177
18522,Увс,Uvs,Малчин,Malchin,Бүгд,Total,2450
